cve_id,hash,repo_url,msg,merge,parents,num_files,num_lines_added,num_lines_deleted
GHSA-xwqr-xmgg-j69q,c13df26bf356b8c33c390b310f22227a7fd654d,https://github.com/solana-labs/rbpf,Guards all integer_arithmetic in elf.rs,0,6a974772f1cbd1220bfc288786fdea51cadd4860,1,81,48
RUSTSEC-2019-0026,fae052b834b097ced9a89a8fff8466e18f38307,https://github.com/sodiumoxide/sodiumoxide,Fix Digest PartialEq,0,fbfe0392ed569d8da8f17af5bbad2905e2518449,2,22,1
GHSA-ppqp-78xx-3r38,e88c6ff22e0d1a7b0733d9b90fadc4722763d7d,https://github.com/tafia/calamine,Fix security issue #199,0,d06428a7a4a34ffe6447b0718f6fe27b5da2f595,1,1,3
GHSA-32v7-ghpr-c8hg,e093c2b7b6ecbf34f8afbd87ee111df256957e4,https://github.com/jeaye/ncurses-rs,Marked printw function as deprecated,0,55be2ec2f9e69f2b3870547be75cff93d27ebc7c,1,3,2
GHSA-32v7-ghpr-c8hg,a9165de8065bab6ee6969a1b31ddac549f634c1,https://github.com/jeaye/ncurses-rs,Removed unsafe,0,e093c2b7b6ecbf34f8afbd87ee111df256957e41,1,1,1
GHSA-32v7-ghpr-c8hg,7fcee591341b3d37c25676cbac868bd27b4b208,https://github.com/jeaye/ncurses-rs,Added unsafe inside function,0,a9165de8065bab6ee6969a1b31ddac549f634c15,1,1,1
RUSTSEC-2019-0013,0df01c9d0c5d42166dc49e903002f53978ef10e,https://github.com/mvdnes/spin-rs,Rewrite RwLock to use folly upgradeable implementation,0,c23974b7aba907b050aa688d65c9b46fda156de9,1,217,78
RUSTSEC-2019-0013,6d1c1e335998339263f651f33d34220c4bebc5c,https://github.com/mvdnes/spin-rs,"Move upgrade / downgrade functions to the RAII guards, and run cargo fmt",0,0df01c9d0c5d42166dc49e903002f53978ef10e5,1,172,113
RUSTSEC-2019-0013,2aab6e058ae16f9caa3aff2a6bf2602926eb60a,https://github.com/mvdnes/spin-rs,Make upgradeable / writable guards invariant over T,0,6d1c1e335998339263f651f33d34220c4bebc5c6,1,10,0
RUSTSEC-2019-0013,ba0220287e8801d6ecff0de2199b39d2e699698,https://github.com/mvdnes/spin-rs,Abstract write and upgrade over compare_exchange strong/weak variants,0,3cf5453294e7f24fbb7299681e00f5f0c5a7fbd8,1,77,67
RUSTSEC-2019-0013,4bda3d9e3837e90008de3a26fb0d8182fc5227e,https://github.com/mvdnes/spin-rs,Use strong ordering in RwLock try_write,0,ba0220287e8801d6ecff0de2199b39d2e6996989,1,1,1
RUSTSEC-2020-0081,75cdea2c14c81678dbecdfba67c8b75c583b1cd4,https://github.com/tokio-rs/mio,Windows: Don't assume memory layout of std::net::SocketAddr,0,102b62993f717d2b71897834678029e897ea077f,3,52,14
RUSTSEC-2020-0081,a790f9935ab0f74f28d24507c19b7ac0ad0e3b14,https://github.com/tokio-rs/mio,Don't assume memory layout of std::net::SocketAddr,0,f5017fae8a3d3bb4b4cada25b01a2d76a406badc,3,65,21
RUSTSEC-2021-0009,f1320f02cb404ec6e8ad5ef638260dcacc9c8b9,https://github.com/liebharc/basic_dsp,fix panic safety issue: guard against double drop,0,7375e9f02769c95bf1bdb58cb2130afcccdf3f50,1,38,34
GHSA-xvc9-xwgj-4cq9,b3a53796b7335d22b9c3d6810dda3fc9acf15df,https://github.com/hyperium/http,fix capacity overflows in HeaderMap::reserve,0,32f1ae19f1d26c815cc935b742a94996f5a8a9bd,2,18,0
GHSA-c3cw-c387-pj65,a064d69ba4a62d455cab67693cd61e6509db5a1,https://github.com/crossbeam-rs/crossbeam,Use ManuallyDrop in queues,0,8f353c52e918029466e42cd0eefc34849c15c532,2,15,13
GHSA-rm4w-6696-r77p,4496dd9c1cf543536c024c6d47f0b62613c75f5,https://github.com/smol-rs/nb-connect,"switch to socket2

Signed-off-by: Marc-Antoine Perennou <Marc-Antoine@Perennou.com>",0,75e5f171514089a66d771f13c993eda4800ca1f4,1,42,253
RUSTSEC-2019-0009,4ba0d0f689440963e38b8adbe7fc2cabc6e573d,https://github.com/servo/rust-smallvec,Fix using `grow` to the same size.,0,88b62b65fae5bc144d9e9cacf0778c8ed1ed509b,1,16,0
GHSA-rh89-x75f-rh3c,31a8de9c2f9b096352c4df3877aa8d3df5b73d0,https://github.com/Gilnaa/memoffset,Fixed soundness issues and removed nested member access.,0,ee03d7a6d2504de16ad17daf744d8267de243736,5,21,81
RUSTSEC-2020-0062,2d7317336ebaba7a6ffd778dbc8c52b5bbbd151,https://github.com/rust-lang/futures-rs,"Fix Sync issues with FuturesUnordered

This updates non-mutable FuturesUnordered methods to be thread-safe,
ensuring that Sync trait requirements are met without breaking existing
functionality.

The FuturesUnordered::link method used by FuturesUnordered::push has
been modified to use atomic operations to allow for lock-free insertion
of new futures while still allowing FuturesUnordered::iter and
IterPinRef itself to operate simultaneously. FuturesUnordered::len has
been removed, with each Task now storing a snapshot of the list length
at the time when the future was added, so a synchronized list length can
always be read after an atomic load of FuturesUnordered::head_all. This
increases the memory overhead of each task slightly, but it allows us to
retain the original iterator behavior without dramatically increasing
the performance cost.

Operations that require mutable FuturesUnordered access have not been
made lock-free, with direct mutable access to otherwise atomic values
used when possible to avoid unnecessary overhead.",0,e76780341234cda6e77edec7ece83559bbcd0162,4,232,58
GHSA-c3m3-c39q-pv23,70c87a49451c4dfcb170461ad9c55fe2f104b7b,https://github.com/gnzlbg/slice_deque,Fix issue 57,0,57b1a84138222f5416eeeec33d834af0041c81c2,1,20,1
GHSA-wr55-mf5c-hhwm,11f396ca9accf6ae000db13a44505b57608733c,https://github.com/Richard-W/late-static,Implement Sync for LateStatic<T> only if T is Sync too,0,9916669a85f88609e469fa6f8b4c6f62b2b84b12,1,1,1
GHSA-rxr4-x558-x7hw,26b249075930b46cfafc70b1d18fd0cb35fd231,https://github.com/servo/rust-smallvec,"Make insert_many panic-safe

Fixes #96.",0,bfdd7eed5e1171585919e141ae0d74a6fd32bc51,1,51,11
GHSA-rxr4-x558-x7hw,1f4025218c4321ea42ad01d80dd6110def2d86d,https://github.com/servo/rust-smallvec,"Make from_elem panic-safe

Fixes #101",0,26b249075930b46cfafc70b1d18fd0cb35fd2314,1,32,7
RUSTSEC-2022-0007,b1f4e6d166b6c5cc693bfbfe5856db4b098dbd8,https://github.com/uazu/qcell,Fix soundness issues with covariant `Q` argument,0,b93f102975ab48859615548487f318f29dea838a,2,25,11
RUSTSEC-2022-0007,b03b1588858f0a47ab5909bfa6b4e1b395292b16,https://github.com/uazu/qcell,"We can remove the need for an explicit `Sync` impl for LCellOwner

by using Invariant<Q> for Id<'id> as-well",0,b1f4e6d166b6c5cc693bfbfe5856db4b098dbd83,1,3,3
RUSTSEC-2020-0059,392a889f02c17edf0df4a9c08c134896b045387,https://github.com/rust-lang/futures-rs,"Fix unsoundness in MappedMutexGuard

See #2239",0,7340d3d5d6fe8082a73069582b048ebaef6626b1,1,8,6
RUSTSEC-2021-0012,0e6006de464caa331643f86cd2d9ba3b32b0983,https://github.com/hrektts/cdr-rs,Fix not to use uninitialized memory,0,880a281afe6f49109a90e2a8bb943c02a360bf49,1,1,1
GHSA-j8qq-58cr-8cc7,aabf5562f8c6374ab30f615b28e0cff9b5c79e5,https://github.com/Enet4/bra-rs,"Fix potential vulnerability (#1)

- Implementations of Read still can try to read `buf` on `read`,
  even though they shouldn't
- also derive Debug and Clone for GreedyAccessReader
- all uses of unsafe were removed",0,ff2b2995f43c24193aa71a3801bf7af287e2ca98,1,7,18
RUSTSEC-2021-0004,f6d9bc6e8f6ad7f0d949a444a1c1d91d6d837e6,https://github.com/khuey/lazy-init,"[breaking] Add `U: Send` clause to `unsafe impl<T, U> Sync for LazyTransform<T, U>`

As per #9, a `Send` bound is required on `U` to make sure references aren't sent to threads other than the one the `U` was created on.",0,054096b3987782cc6805324ba4df4dbe8c8b19b7,1,1,1
GHSA-69gw-hgj3-45m7,50a50ed90d6ad78d812a40680257d8338843869,https://github.com/servo/rust-smallvec,Fix using `grow` to shrink to inline.,0,19de50108d403efaa7cd979eac3bb97a4432fd4b,1,18,0
RUSTSEC-2021-0090,ea809ba4ae37c4b0de54158e05699f1907c9e83,https://github.com/ash-rs/ash,"util: Zero-initialize result to prevent possible uninit memory read

Fixes https://github.com/MaikKlein/ash/issues/354

`io::Read::read_exact` does not receive `MaybeUninit` memory and a trait
implementation can possibly read from our uninitialized vector without
`unsafe`, which is UB.  As there is no proper solution to this problem
yet (see linked issue), our safest bet is to just take the perf-hit and
zero-initialize this vector.",0,17149bd791cd6e09b145063a238d3e27d855780c,1,9,8
GHSA-gffv-5hr2-f9gj,ffa2e8d54e4701e4d1f11fcfa5e1497ed6d4c8d,https://github.com/orion-rs/orion,Fix #46: Reset the state even if it hasn't been finalized yet,0,633ee3a673133b06bfdad235e5327347a9a91b99,4,96,36
GHSA-9rg7-3j4f-cf4x,9803f31fbd1717d482d848f041044d061fca6da,https://github.com/Connicpu/com-impl,fix #1 call addref in queryinterface,0,bc6bb5384cac1278e9e89e65400ff9e218b705d1,1,2,0
GHSA-mcrf-7hf9-f6q5,8559aee7c5485426e3d5f7cfb7368248b6ca437,https://github.com/3Hren/msgpack-rust,"Fix unchecked vector pre-allocation

Fixes #151 / RUSTSEC-2017-0006",0,2c62cc04dcabfd7327d0c0ea730d9a4e35b5f447,3,59,8
GHSA-9mxw-4856-9cm5,cb068895ca2aa236ad8bc858c80b2209cbc4f04,https://github.com/a1ien/rusb,"Fix Unsound Send/Sync bound

As mention #44 UsbContext trait has neither Send nor Sync bound and can be implemented from the user side. This permits writing a custom non-thread safe UsbContext implementation in safe Rust code, which can cause a data race when used with Device or DeviceHandle.
So required UsbContext implement Send + Sync",0,12ee91dd081428c610d3ccb5bba422198beee084,1,1,1
RUSTSEC-2019-0028,c66cd3085742c50ae231c77f1bc5b577d0cceb9,https://github.com/google/flatbuffers,Fix Follow implementation for bool,0,842f672bafd560beeeeebed7accf196101003625,1,8,1
GHSA-p9m5-3hj7-cp5r,b3356ccba102cffa2c63cb61be5b704a29c474b,https://github.com/rust-lang/futures-rs,Use once_cell for sound `&'static Waker` instances,0,30e50c62422f116511b903d53a59a489dbdbecf3,2,29,13
GHSA-hhw2-pqhf-vmx2,3f733cd056098d5e8de6ae8da40950500edc881,https://github.com/actix/actix-net,actix-utils: Remove unsound custom Cell as well,0,8d0bd7ce1c77ababad0d44785da37854d5c869d2,8,86,124
RUSTSEC-2020-0121,34c2b9e51cd7b85a3366104092ca4e5e9fab227,https://github.com/SonicFrog/abox,send/sync fix to prevent misuse,0,5abe75222bc49af6b62ea37f87d7be0c56973310,1,2,2
GHSA-xrg3-hmf3-rvgw,e1720ce38452c7f94d2ff32d2c120d7d427e2eb,https://github.com/pyrossh/rust-embed,"Prevent path traversal attacks in debug mode

This is not a problem in release mode because we are in control of which
files are loaded/embedded during compile time.",0,34299eb1bc41da92fe5d474036d49b8f2c5b3c00,2,24,1
RUSTSEC-2020-0048,dede6fef9a50650efdd1ee36b2466911cc1b195,https://github.com/actix/actix-web,"Use `Pin<Box<S>>` in `BodyStream` and `SizedStream`

Fixes #1321

A better fix would be to change `MessageBody` to take a `Pin<&mut
Self>`, rather than a `Pin<&mut Self>`. This will avoid requiring the
use of `Box` for all consumers by allowing the caller to determine how
to pin the `MessageBody` implementation (e.g. via stack pinning).

However, doing so is a breaking change that will affect every user of
`MessageBody`. By pinning the inner stream ourselves, we can fix the
undefined behavior without breaking the API.

I've included @sebzim4500's reproduction case as a new test case.
However, due to the nature of undefined behavior, this could pass (and
not segfault) even if underlying issue were to regress.

Unfortunately, until rust-lang/unsafe-code-guidelines#148 is resolved,
it's not even possible to write a Miri test that will pass when the bug
is fixed.",0,e634e6484713d213794105758725b7f291488254,2,32,10
RUSTSEC-2019-0023,04731e101fed08a32942d52790e1c8c6ede6188,https://github.com/Robbepop/string-interner,"Implement `Clone` manually for `StringInterner`

New `clone()` implementation recreates `HashMap` to update key
`InternalStrRef`s with pointer to newly cloned strings.

`#[derive(Clone)]` requires `S: Clone` automatically, and the new
`Clone` implementation does not require it explicitly.
However, `S: Symbol` trait bound indirectly requires `S: Clone`, so
the restriction for `S` is actually not changed.

Fixes #9.",0,ef7a6454baabe7cd3d32b56aefb2768b4be02079,2,37,1
RUSTSEC-2021-0035,ae13bdac8b95966a4fdef3b17aa6d2096799f7c,https://github.com/quinn-rs/quinn,"Don't assume representation of Ipv*Addr types

Also, remove two uses of unsafe :)",0,2f0dc868d7ae6682edf383e6643a4923f8d916dc,1,5,5
RUSTSEC-2021-0035,cd64316558c7faffc7e3669298e81dc9289ac22,https://github.com/quinn-rs/quinn,Don't assume representation of SocketAddr,0,ae13bdac8b95966a4fdef3b17aa6d2096799f7cb,1,29,7
RUSTSEC-2019-0015,eb413b3d47baea8e8a0b9ce2ccd8299b354d3b7,https://github.com/llogiq/compact_arena,"Use generativity to ensure soundness even with NLL

It was recently found out that edition 2018 NLL doesn't ensure
lifetime uniqueness with the current setup. This uses a slightly
different scheme, which unfortunately makes `InvariantLifetime`
part of the public API, but that's a small price to pay for
soundness.",0,947fa6ebd24c9b03f7673400ef7e76fe6bb816b8,2,71,31
RUSTSEC-2020-0117,1e462c32e7933821ddb26dc49fd4ffa5aeca97b,https://github.com/longshorej/conqueue,add 'T: Send' to Send/Sync impls. fixes #9,0,442843346d3cb69cd54143450fef21bdd4c698f0,1,3,3
RUSTSEC-2021-0130,416a2d480547f6b88ef6d23aa34b1fea292f65f,https://github.com/jeromefroe/lru-rs,Fix lifetimes of iterators,0,09f68c63755b35f9cf5cb5d6765cf8dc080f9ea3,1,4,4
GHSA-4cww-f7w5-x525,3850b645a89666f3efa84c47fad17976e4702c0,https://github.com/bluejekyll/trust-dns,"reproduce error stack overflow from `.` as MX target

stop additional lookup on Root name",0,ea57ae42ea20228ff29c81d6023c43f0221c9445,3,32,1
GHSA-cgmg-2v6m-fjg7,565d508993936821950009ec4c7c1e33301db81,https://github.com/mersinvald/autorand-rs,"fix: use MaybeUninit to avoid possible dropping of uninitialized memory

Closes #5",0,c838309507f9364ecf61553a6ae113dd720fdab9,1,8,4
GHSA-r88h-6987-g79f,15b282877d1e576de2b337d8162bbf43ed1a0f2,https://github.com/Chopinsky/byte_buffer,"Add 'T: Send' for 'impl Send for Bucket2<T>'

Fixes issue #2",0,79b1a5c23a4962cbcd1539af9aadbfc277981442,1,1,1
RUSTSEC-2020-0120,a34d6e10f6f5654ed01a35288cf683d014ebc9c,https://github.com/mvertescher/libsbc-rs,"Add R: Send bound to Send impl of Decoder<R>
fixes issue #4",0,7278b23901f93d956d9739fdfc4ced147cc3f242,1,1,1
RUSTSEC-2021-0113,8e6daabbc6fb14972a9db5fc94f06801b2d41c2,https://github.com/metrics-rs/metrics,metrics-util: fix soundness issue with AtomicBucket<T>,0,5be6c93b6d186ca4745d1a7f2c1a42dee86c21e4,1,2,2
RUSTSEC-2020-0123,5ba266a853bc8232993c84fe736cb87241f9506,https://github.com/libp2p/rust-libp2p,Ensure read buffer is initialised.,0,6400719ae9585f7a3620044b8fb3f86d35ef8b22,1,1,4
GHSA-mpg5-fvwp-42m2,1f3709632dccdfd49cbcb152a2f81b95c0b1a3e,https://github.com/xacrimon/dashmap,fix rayon,0,2f488a06643cbcea7a6b572f313b273bc6b0dabf,1,2,2
GHSA-mpg5-fvwp-42m2,fbb6ffb1d70ae520889062728476d7d607c9309e,https://github.com/xacrimon/dashmap,ref smuggle,0,f4daed99a1d19e036db06a82aaf222fbd4d64953,5,23,33
RUSTSEC-2020-0115,b0d2bd20eb40b9cbc2958b981ba2dcd9e6f9396,https://github.com/RusPiRo/ruspiro-singleton,fix soundness,0,0565f8ef459bd336eda8a6a63d1d50cdb581c2b3,1,4,2
GHSA-wgrg-5h56-jg27,14ee7a6f775c5018e71521b52b3c24de8a82c90,https://github.com/vitalyd/nix,"Fix memory unsafety in unistd::getgrouplist

Fixes #1541",0,9a2f86f4cf9bddefc1878a124b4ee6f83e6ef064,1,12,4
GHSA-fg7r-2g4j-5cgr,c8f82d45060c9e936ab49cd3838135208de0924,https://github.com/tokio-rs/tokio,"oneshot: prioritize closed over complete

This fixes the race.

Signed-off-by: Eliza Weisman <eliza@buoyant.io>",0,844dc9be2f95e2403dc50562333090af7d2d20a5,1,5,3
RUSTSEC-2020-0006,d08bc37de3dd471ea564a954a2de1d0caf045f6,https://github.com/fitzgen/bumpalo,"realloc: Copy `old_size` number of bytes (not `new_size`) into new allocation

When reallocating, if we allocate new space, we need to copy the old
allocation's bytes into the new space. There are `old_size` number of bytes in
the old allocation, but we were accidentally copying `new_size` number of bytes,
which could lead to copying bytes into the realloc'd space from past the chunk
that we're bump allocating out of, from unknown memory.

If an attacker can cause `realloc`s, and can read the `realoc`ed data back, this
could allow them to read things from other regions of memory that they shouldn't
be able to. For example, if some crypto keys happened to live in memory right
after a chunk we were bump allocating out of, this could allow the attacker to
read the crypto keys.

Beyond just fixing the bug and adding a regression test, I've also taken two
additional steps:

1. While we were already running the testsuite under `valgrind` in CI, because
`valgrind` exits with the same code that the program did, if there are invalid
reads/writes that happen not to trigger a segfault, the program can still exit
OK and we will be none the wiser. I've enabled the `--error-exitcode=1` flag for
`valgrind` in CI so that tests eagerly fail in these scenarios.

2. I've written a quickcheck test to exercise `realloc`. Without the bug fix in
this patch, this quickcheck immediately triggers invalid reads when run under
`valgrind`. We didn't previously have quickchecks that exercised `realloc`
beacuse `realloc` isn't publicly exposed directly, and instead can only be
indirectly called. This new quickcheck test exercises `realloc` via
`bumpalo::collections::Vec::resize` and
`bumpalo::collections::Vec::shrink_to_fit` calls.

Fixes #69",0,ea70b7580a259c88067274ae23b28c287ccfea6e,2,102,16
RUSTSEC-2020-0114,0562cbfe79f68e061628e5cf0d29d9f879b6913,https://github.com/video-audio/va-ts,Fix unsound impl of Send. resolves #4,0,42798bece650f738ad4e376c98dca0cd9b1af21d,1,1,1
GHSA-xp6v-qx65-4pp7,e7fb2f5b5f95437a37d99b8c430c8adc9045f35,https://github.com/Devolutions/gfwx-rs,"Implement Send and Sync in ImageChunkMut only for types that are also Sync / Send

Accepting types that are not send or sync is not safe.",0,59521ca48f635a5a467d73f29bdbb1a6494a455d,1,2,2
GHSA-9j8q-m9x5-9g6j,ef4aa05cdd3b81ae9f8a42acd211e95530b1ab7,https://github.com/google/rust-async-coap,add send/sync bounds to prevent data race,0,6a7b592a23de0c9d86ca399bf40ecfbf0bff6e62,1,2,2
RUSTSEC-2021-0070,5bff5368bf38ddfa31416e4ae9897b163031a51,https://github.com/dimforge/nalgebra,Manually implement Serialize and Deserialize for VecStorage,0,58bea21d74e9f6df1376eb89ae94f5c1c3184101,2,76,3
GHSA-69vj-xx27-g45w,55dd22f447492e272b75230c3d8108faa10c6fc,https://github.com/petabi/eventio,require send to avoid data racing,0,53a04203613c8137865664ab98c304da37aa2379,1,1,1
RUSTSEC-2022-0012,5f8e17b1c144e49d244e4e15b985ffa498c4ede,https://github.com/jorgecarleitao/arrow2,Fixed unsound,0,a87c758a80facbfbcde4768ad42cdf4c5c2cc5a8,1,3,3
